Date,Open,High,Low,Close,Adj Close,Volume,Log_Return,Return_Label
1992-10-13,0.399554,0.410714,0.392857,0.405134,0.331898,147179200,0.030772198611707834,1
1992-10-14,0.404018,0.412946,0.401786,0.410714,0.33647,95726400,0.013679231943139906,1
1992-10-15,0.408482,0.410714,0.404018,0.40625,0.332813,75420800,-0.010928374879774456,-1
1992-10-16,0.417411,0.441964,0.415179,0.4375,0.358414,451348800,0.07410797215372183,1
1992-10-19,0.4375,0.439732,0.433036,0.4375,0.358414,196044800,0.0,0
1992-10-20,0.4375,0.446429,0.433036,0.438616,0.359328,287246400,0.0025476092289127084,0
1992-10-21,0.439732,0.441964,0.428571,0.433036,0.354757,114251200,-0.01280344960250502,-1
1992-10-22,0.433036,0.439732,0.430804,0.435268,0.356585,84470400,0.005141067911896242,0
1992-10-23,0.439732,0.441964,0.430804,0.435268,0.356585,91425600,0.0,0
1992-10-26,0.435268,0.459821,0.433036,0.459821,0.3767,250689600,0.05487534998149064,1
1992-10-27,0.459821,0.46875,0.455357,0.459821,0.3767,211960000,0.0,0
1992-10-28,0.457589,0.470982,0.453125,0.466518,0.382186,196593600,0.014459321434548159,1
1992-10-29,0.466518,0.482143,0.459821,0.475446,0.3895,213897600,0.01895670611570842,1
1992-10-30,0.477679,0.477679,0.464286,0.46875,0.384015,129830400,-0.014183733583099439,-1
1992-11-02,0.46875,0.470982,0.462054,0.466518,0.382186,170094400,-0.004772972532608901,0
1992-11-03,0.46875,0.46875,0.459821,0.464286,0.380358,112750400,-0.004795863099115882,0
1992-11-04,0.464286,0.470982,0.464286,0.46875,0.384015,141960000,0.009568835631724667,0
1992-11-05,0.46875,0.491071,0.46875,0.491071,0.402301,298054400,0.04651914290723918,1
1992-11-06,0.488839,0.504464,0.488839,0.497768,0.407787,263972800,0.013545384830885413,1
1992-11-09,0.5,0.5,0.488839,0.493304,0.40413,112929600,-0.009008488159937277,0
1992-11-10,0.491071,0.504464,0.488839,0.502232,0.411444,122225600,0.01793654746427916,1
1992-11-11,0.504464,0.520089,0.502232,0.506696,0.415101,140425600,0.008849053906131709,0
1992-11-12,0.508929,0.513393,0.503348,0.507813,0.416016,107598400,0.002202051339837918,0
1992-11-13,0.508929,0.511161,0.5,0.502232,0.411444,84750400,-0.011051105245969603,-1
1992-11-16,0.502232,0.515625,0.5,0.512277,0.419673,67547200,0.019803330041230707,1
1992-11-17,0.511161,0.513393,0.489955,0.493304,0.40413,168806400,-0.037739877505509854,-1
1992-11-18,0.5,0.520089,0.495536,0.515625,0.422416,304808000,0.044254140226137446,1
1992-11-19,0.515625,0.53125,0.515625,0.520089,0.426073,240542400,0.008620193687532932,0
1992-11-20,0.522321,0.524554,0.508929,0.513393,0.420588,155489600,-0.012958317025300354,-1
1992-11-23,0.504464,0.508929,0.502232,0.506696,0.415101,152723200,-0.013130415517959121,-1
1992-11-24,0.508929,0.513393,0.504464,0.513393,0.420588,156822400,0.013130415517959107,1
1992-11-25,0.508929,0.511161,0.5,0.504464,0.413273,117342400,-0.017545154283582044,-1
1992-11-27,0.504464,0.511161,0.502232,0.504464,0.413273,47196800,0.0,0
1992-11-30,0.502232,0.513393,0.496652,0.513393,0.421483,160507200,0.017545154283582127,1
1992-12-01,0.511161,0.526786,0.506696,0.520089,0.42698,130144000,0.01295831702530037,1
1992-12-02,0.520089,0.522321,0.508929,0.511161,0.41965,97776000,-0.01731534170327807,-1
1992-12-03,0.504464,0.514509,0.501116,0.513393,0.421483,187588800,0.00435702467797773,0
1992-12-04,0.511161,0.513393,0.504464,0.507813,0.416901,95782400,-0.010928364178121286,-1
1992-12-07,0.506696,0.515625,0.506696,0.515625,0.423315,144222400,0.015266487515888579,1
1992-12-08,0.515625,0.524554,0.515625,0.518973,0.426064,196638400,0.006472101602306505,0
1992-12-09,0.515625,0.517857,0.511161,0.514509,0.422399,159409600,-0.008638810858772987,0
1992-12-10,0.511161,0.514509,0.504464,0.511161,0.41965,140190400,-0.006528438759278516,0
1992-12-11,0.511161,0.520089,0.511161,0.513393,0.421483,120187200,0.00435702467797773,0
1992-12-14,0.513393,0.515625,0.506696,0.511161,0.41965,110510400,-0.004357024677977723,0
1992-12-15,0.506696,0.508929,0.495536,0.503348,0.413236,182537600,-0.01540282928402685,-1
1992-12-16,0.502232,0.508929,0.486607,0.491071,0.403157,225926400,-0.024693059597313615,-1
1992-12-17,0.493304,0.513393,0.493304,0.507813,0.416901,233867200,0.03352454938119707,1
1992-12-18,0.513393,0.529018,0.511161,0.520089,0.42698,235457600,0.023886681203421734,1
1992-12-21,0.520089,0.535714,0.517857,0.532366,0.437059,256065600,0.023331271947152718,1
1992-12-22,0.533482,0.546875,0.533482,0.541295,0.444389,280168000,0.016633194014655513,1
1992-12-23,0.537946,0.540179,0.529018,0.533482,0.437975,112336000,-0.014539086022086542,-1
1992-12-24,0.535714,0.535714,0.526786,0.526786,0.432478,45964800,-0.012630936750703816,-1
1992-12-28,0.529018,0.533482,0.529018,0.53125,0.436143,70448000,0.008438326273130367,0
1992-12-29,0.53125,0.542411,0.53125,0.532366,0.437059,116278400,0.0020985024850045182,0
1992-12-30,0.533482,0.533482,0.524554,0.524554,0.430645,100587200,-0.014782844991377428,-1
1992-12-31,0.524554,0.535714,0.524554,0.533482,0.437975,92232000,0.016876952983946366,1
1993-01-04,0.53125,0.535714,0.515625,0.520089,0.42698,129136000,-0.0254253799397215,-1
1993-01-05,0.517857,0.529018,0.511161,0.529018,0.43431,186256000,0.01702250696796229,1
1993-01-06,0.542411,0.553571,0.540179,0.551339,0.452635,281400000,0.04132740723193079,1
1993-01-07,0.551339,0.558036,0.541295,0.544643,0.447138,272137600,-0.012219330820970082,-1
1993-01-08,0.542411,0.5625,0.533482,0.555804,0.456301,320936000,0.020285179960498133,1
1993-01-11,0.553571,0.574777,0.551339,0.572545,0.470045,273728000,0.02967562084355834,1
1993-01-12,0.560268,0.569196,0.549107,0.549107,0.450803,346158400,-0.041798012622578706,-1
1993-01-13,0.549107,0.571429,0.546875,0.566964,0.465463,199640000,0.03200248731167433,1
1993-01-14,0.571429,0.582589,0.569196,0.580357,0.476458,367808000,0.023347621780249617,1
1993-01-15,0.544643,0.555804,0.535714,0.537946,0.44164,902630400,-0.0758852480518115,-1
1993-01-18,0.53125,0.535714,0.517857,0.53125,0.436143,333636800,-0.012525463138365087,-1
1993-01-19,0.533482,0.540179,0.529018,0.533482,0.437975,274041600,0.004192610477573466,0
1993-01-20,0.533482,0.537946,0.53125,0.535714,0.439807,158737600,0.004175105859467753,0
1993-01-21,0.533482,0.537946,0.524554,0.535714,0.439807,184419200,0.0,0
1993-01-22,0.537946,0.537946,0.526786,0.53125,0.436143,146944000,-0.008367716337041083,0
1993-01-25,0.529018,0.540179,0.529018,0.535714,0.439807,202272000,0.008367716337041085,0
1993-01-26,0.540179,0.553571,0.540179,0.542411,0.445305,285622400,0.012423580080865103,1
1993-01-27,0.544643,0.551339,0.524554,0.537946,0.44164,226620800,-0.00826583327954108,0
1993-01-28,0.535714,0.537946,0.529018,0.534598,0.438891,184038400,-0.006243120794023229,0
1993-01-29,0.537946,0.546875,0.526786,0.53125,0.436143,266100800,-0.0062823423443418205,0
1993-02-01,0.529018,0.546875,0.529018,0.546875,0.44897,240553600,0.028987536873252187,1
1993-02-02,0.542411,0.549107,0.537946,0.537946,0.44164,182336000,-0.01646207373488719,-1
1993-02-03,0.544643,0.544643,0.522321,0.535714,0.439807,264185600,-0.004157746801323993,0
1993-02-04,0.535714,0.537946,0.526786,0.53125,0.436143,208152000,-0.008367716337041083,0
1993-02-05,0.529018,0.53125,0.502232,0.511161,0.41965,367617600,-0.03854811116542623,-1
1993-02-08,0.508929,0.513393,0.495536,0.504464,0.414152,281075200,-0.013188129605604351,-1
1993-02-09,0.508929,0.512277,0.504464,0.507813,0.416901,238660800,0.006616790105460891,0
1993-02-10,0.508929,0.511161,0.491071,0.497768,0.408655,268284800,-0.01997916455031166,-1
1993-02-11,0.497768,0.502232,0.491071,0.492188,0.404074,168268800,-0.011273347696192686,-1
1993-02-12,0.491071,0.495536,0.479911,0.481027,0.395772,275396800,-0.022937355740059322,-1
1993-02-16,0.477679,0.477679,0.459821,0.473214,0.389344,407736000,-0.0163756841210959,-1
1993-02-17,0.475446,0.482143,0.464286,0.481027,0.395772,249580800,0.016375684121095958,1
1993-02-18,0.491071,0.493304,0.477679,0.491071,0.404036,280123200,0.02066531860536658,1
1993-02-19,0.493304,0.495536,0.488839,0.491071,0.404036,177800000,0.0,0
1993-02-22,0.491071,0.5,0.488839,0.492188,0.404955,98761600,0.0022720371346925815,0
1993-02-23,0.491071,0.493304,0.482143,0.484375,0.398527,194073600,-0.016001357218941026,-1
1993-02-24,0.465402,0.481027,0.465402,0.478795,0.393936,286563200,-0.01158686925192014,-1
1993-02-25,0.475446,0.488839,0.475446,0.488839,0.402199,167227200,0.020760661052904836,1
1993-02-26,0.484375,0.484375,0.466518,0.473214,0.389344,294884800,-0.03248547444319887,-1
1993-03-01,0.473214,0.477679,0.470982,0.475446,0.39118,119302400,0.004705593402322851,0
1993-03-02,0.473214,0.486607,0.473214,0.484375,0.398527,147694400,0.01860608923989151,1
1993-03-03,0.482143,0.491071,0.475446,0.487723,0.401281,202697600,0.006888221635821067,0
1993-03-04,0.486607,0.493304,0.477679,0.491071,0.404036,188339200,0.006841098448427285,0
1993-03-05,0.488839,0.497768,0.488839,0.491071,0.404036,111619200,0.0,0
1993-03-08,0.491071,0.506696,0.491071,0.504464,0.415055,177004800,0.02690775927573627,1
1993-03-09,0.504464,0.513393,0.504464,0.506696,0.416891,154828800,0.004414738765622926,0
1993-03-10,0.506696,0.511161,0.5,0.506696,0.416891,132496000,0.0,0
1993-03-11,0.508929,0.511161,0.502232,0.507813,0.41781,144614400,0.002202051339837918,0
1993-03-12,0.506696,0.506696,0.495536,0.502232,0.413219,126694400,-0.011051105245969603,-1
1993-03-15,0.5,0.511161,0.49442,0.508929,0.418729,136035200,0.01324635329941399,1
1993-03-16,0.511161,0.515625,0.504464,0.504464,0.415055,101281600,-0.008812038158905154,0
1993-03-17,0.504464,0.508929,0.491071,0.492188,0.404955,176220800,-0.024635722141043512,-1
1993-03-18,0.491071,0.496652,0.486607,0.486607,0.400363,106187200,-0.011403941548336318,-1
1993-03-19,0.491071,0.493304,0.477679,0.479911,0.394854,154100800,-0.013856145734741586,-1
1993-03-22,0.477679,0.481027,0.470982,0.475446,0.39118,165200000,-0.009347359175754664,0
1993-03-23,0.475446,0.482143,0.469866,0.470982,0.387507,102536000,-0.00943343414208314,0
1993-03-24,0.470982,0.484375,0.46875,0.479911,0.394854,143068800,0.018780793317837854,1
1993-03-25,0.479911,0.488839,0.477679,0.488839,0.402199,171046400,0.018432521865121433,1
1993-03-26,0.488839,0.488839,0.46875,0.475446,0.39118,151760000,-0.02777988104087617,-1
1993-03-29,0.466518,0.46875,0.453125,0.455357,0.374652,261710400,-0.04317158418189107,-1
1993-03-30,0.456473,0.466518,0.448661,0.466518,0.383834,264051200,0.02421487806618279,1
1993-03-31,0.46875,0.470982,0.457589,0.459821,0.378324,223036800,-0.014459321434548074,-1
1993-04-01,0.457589,0.464286,0.455357,0.462054,0.380162,108203200,0.004844484050859214,0
1993-04-02,0.450893,0.457589,0.441964,0.447545,0.368224,253792000,-0.03190467604987781,-1
1993-04-05,0.446429,0.450893,0.441964,0.446429,0.367306,149172800,-0.0024967182037171328,0
1993-04-06,0.446429,0.448661,0.435268,0.435268,0.358123,168369600,-0.02531843977875482,-1
1993-04-07,0.4375,0.453125,0.433036,0.450893,0.370979,162848000,0.035268127464016655,1
1993-04-08,0.446429,0.450893,0.4375,0.444196,0.365469,163430400,-0.014964154332931405,-1
1993-04-12,0.441964,0.455357,0.441964,0.446429,0.367306,93049600,0.005014466647669668,0
1993-04-13,0.450893,0.457589,0.430804,0.433036,0.356287,164483200,-0.03045950769065112,-1
1993-04-14,0.430804,0.435268,0.425223,0.435268,0.358123,170060800,0.005141067911896242,0
1993-04-15,0.430804,0.430804,0.417411,0.421875,0.347104,218702400,-0.03125287170917874,-1
1993-04-16,0.430804,0.435268,0.422991,0.429688,0.353532,686795200,0.018350302303883147,1
1993-04-19,0.433036,0.441964,0.430804,0.433036,0.356287,227864000,0.007761501493399362,0
1993-04-20,0.435268,0.448661,0.430804,0.446429,0.367306,240049600,0.030459507690651165,1
1993-04-21,0.448661,0.453125,0.439732,0.44308,0.364551,205273600,-0.007530032465995807,0
1993-04-22,0.439732,0.450893,0.4375,0.446429,0.367306,157673600,0.007530032465995728,0
1993-04-23,0.444196,0.448661,0.435268,0.439732,0.361796,134142400,-0.015114922682736572,-1
1993-04-26,0.439732,0.444196,0.433036,0.4375,0.35996,102804800,-0.005088744634322142,0
1993-04-27,0.435268,0.448661,0.435268,0.448661,0.369142,129673600,0.02519088564427607,1
1993-04-28,0.444196,0.464286,0.444196,0.458705,0.377406,163240000,0.022139710472384944,1
1993-04-29,0.459821,0.462054,0.447545,0.453125,0.372815,82443200,-0.012239276305391032,-1
1993-04-30,0.453125,0.46875,0.453125,0.457589,0.376488,132339200,0.009803375706182093,0
1993-05-03,0.457589,0.464286,0.455357,0.46317,0.38108,65184000,0.012122756006823806,1
1993-05-04,0.466518,0.484375,0.464286,0.476563,0.392099,170822400,0.028505771093663736,1
1993-05-05,0.473214,0.495536,0.473214,0.486607,0.400363,253064000,0.020856887362607532,1
1993-05-06,0.486607,0.488839,0.477679,0.479911,0.394854,70459200,-0.013856145734741586,-1
1993-05-07,0.477679,0.488839,0.477679,0.488839,0.402199,81894400,0.018432521865121433,1
1993-05-10,0.491071,0.498884,0.491071,0.491071,0.404036,137928000,0.004555528283263653,0
1993-05-11,0.491071,0.493304,0.482143,0.486607,0.400363,158379200,-0.009131904413643683,0
1993-05-12,0.484375,0.488839,0.473214,0.475446,0.39118,105224000,-0.023203504910496237,-1
1993-05-13,0.477679,0.497768,0.477679,0.495536,0.40771,361726400,0.04138669414812167,1
1993-05-14,0.493304,0.5,0.491071,0.495536,0.40771,117409600,0.0,0
1993-05-17,0.495536,0.5,0.491071,0.497768,0.409546,69641600,0.004494100006903498,0
1993-05-18,0.495536,0.502232,0.491071,0.495536,0.40771,163475200,-0.004494100006903459,0
1993-05-19,0.488839,0.513393,0.486607,0.511161,0.420565,172771200,0.031044604057358715,1
1993-05-20,0.511161,0.526786,0.511161,0.524554,0.431584,290528000,0.025863768659053342,1
1993-05-21,0.524554,0.527902,0.506696,0.513393,0.422402,148198400,-0.021506743981075504,-1
1993-05-24,0.506696,0.524554,0.506696,0.514509,0.42332,150315200,0.0021714140813008063,0
1993-05-25,0.506696,0.513393,0.497768,0.503348,0.414137,180723200,-0.0219312680433054,-1
1993-05-26,0.5,0.515625,0.49442,0.515625,0.424238,121564800,0.024097977299771985,1
1993-05-27,0.515625,0.522321,0.511161,0.513393,0.422402,197288000,-0.004338123337767304,0
1993-05-28,0.508929,0.513393,0.502232,0.50558,0.416843,183948800,-0.01533534866295297,-1
1993-06-01,0.504464,0.515625,0.504464,0.508929,0.419604,135072000,0.006602232538275925,0
1993-06-02,0.506696,0.520089,0.5,0.508929,0.419604,200480000,0.0,0
1993-06-03,0.508929,0.511161,0.5,0.503348,0.415003,156856000,-0.01102673783732766,-1
1993-06-04,0.497768,0.502232,0.486607,0.489955,0.40396,213684800,-0.026968229636446246,-1
1993-06-07,0.486607,0.488839,0.449777,0.453125,0.373595,482305600,-0.07814552454378804,-1
1993-06-08,0.435268,0.446429,0.428571,0.441964,0.364392,621096000,-0.024939594812107505,-1
1993-06-09,0.401786,0.407366,0.392857,0.395089,0.325745,1178419200,-0.112117374819954,-1
1993-06-10,0.388393,0.399554,0.381696,0.397321,0.327585,553705600,0.005633462230092054,0
1993-06-11,0.401786,0.404018,0.387277,0.390625,0.322064,242323200,-0.01699649771630387,-1
1993-06-14,0.392857,0.399554,0.388393,0.398438,0.328506,249491200,0.01980388219735312,1
1993-06-15,0.404018,0.404018,0.373884,0.375,0.309182,448324800,-0.06062587671760831,-1
1993-06-16,0.377232,0.386161,0.370536,0.377232,0.311022,353080000,0.0059343568215179466,0
1993-06-17,0.379464,0.379464,0.361607,0.368304,0.303661,409438400,-0.02395169868850968,-1
1993-06-18,0.371652,0.376116,0.354911,0.366071,0.30182,311292800,-0.006081380444461547,0
1993-06-21,0.361607,0.361607,0.352679,0.353795,0.291698,273582400,-0.03410965431125749,-1
1993-06-22,0.364955,0.375,0.354911,0.36942,0.304581,336380800,0.04321655880347365,1
1993-06-23,0.372768,0.372768,0.357143,0.361607,0.298139,180723200,-0.021376221413444217,-1
1993-06-24,0.361607,0.372768,0.357143,0.372768,0.307341,222835200,0.030398255479636933,1
1993-06-25,0.360491,0.363839,0.352679,0.357143,0.294459,257163200,-0.042819980416467715,-1
1993-06-28,0.361607,0.361607,0.345982,0.358259,0.295379,353617600,0.0031199267132507253,0
1993-06-29,0.359375,0.359375,0.34375,0.348214,0.287097,294268800,-0.02843895521061768,-1
1993-06-30,0.345982,0.354911,0.34375,0.352679,0.290778,200256000,0.012741061479721988,1
1993-07-01,0.348214,0.354911,0.339286,0.339286,0.279736,218164800,-0.03871488526491706,-1
1993-07-02,0.341518,0.345982,0.337054,0.34375,0.283416,191632000,0.01307123946244424,1
1993-07-06,0.341518,0.348214,0.334821,0.337054,0.277896,155254400,-0.019671494076334357,-1
1993-07-07,0.334821,0.33817,0.323661,0.325893,0.268694,227035200,-0.033674048272890146,-1
1993-07-08,0.325893,0.334821,0.323661,0.325893,0.268694,138969600,0.0,0
1993-07-09,0.330357,0.332589,0.325893,0.328125,0.270534,156878400,0.006825526714331493,0
1993-07-12,0.328125,0.340402,0.323661,0.339286,0.279736,173880000,0.03344877617244864,1
1993-07-13,0.345982,0.345982,0.330357,0.332589,0.274214,158110400,-0.0199359160664974,-1
1993-07-14,0.328125,0.334821,0.319196,0.332589,0.274214,246299200,0.0,0
1993-07-15,0.332589,0.337054,0.314732,0.319196,0.263172,338038400,-0.04110215928302439,-1
1993-07-16,0.254464,0.264509,0.236607,0.245536,0.202441,2120596800,-0.2623617581735603,-1
1993-07-19,0.25,0.256696,0.227679,0.228795,0.188638,806232000,-0.07061716987524853,-1
1993-07-20,0.234375,0.247768,0.229911,0.239955,0.197839,531910400,0.047624999641662585,1
1993-07-21,0.232143,0.238839,0.227679,0.234375,0.193239,455907200,-0.023529009036993495,-1
1993-07-22,0.232143,0.241071,0.229911,0.236607,0.195079,211176000,0.00947814018077666,0
1993-07-23,0.241071,0.245536,0.232143,0.234375,0.193239,233777600,-0.009478140180776681,0
1993-07-26,0.238839,0.245536,0.232143,0.239955,0.197839,152824000,0.023529009036993516,1
1993-07-27,0.238839,0.245536,0.234375,0.236607,0.195079,198609600,-0.014050868856216776,-1
1993-07-28,0.234375,0.241071,0.234375,0.239955,0.197839,91795200,0.014050868856216835,1
1993-07-29,0.241071,0.245536,0.238839,0.243304,0.2006,121374400,0.013860284500965311,1
1993-07-30,0.245536,0.252232,0.241071,0.247768,0.204281,214446400,0.018181134193262286,1
1993-08-02,0.252232,0.261161,0.25,0.254464,0.209802,216305600,0.026666547698103248,1
1993-08-03,0.258929,0.261161,0.256696,0.258929,0.213483,176478400,0.01739452069056104,1
1993-08-04,0.261161,0.272321,0.258929,0.270089,0.222684,242995200,0.042197641467533215,1
1993-08-05,0.274554,0.274554,0.258929,0.263393,0.217163,209372800,-0.02510432090654295,-1
1993-08-06,0.261161,0.270089,0.261161,0.261161,0.215323,125921600,-0.008510138024147346,0
1993-08-09,0.261161,0.270089,0.258929,0.265625,0.219004,161414400,0.016948464297277803,1
1993-08-10,0.263393,0.265625,0.252232,0.254464,0.209802,152779200,-0.042926167524681764,-1
1993-08-11,0.254464,0.254464,0.241071,0.245536,0.202441,166969600,-0.03571579615874476,-1
1993-08-12,0.245536,0.247768,0.232143,0.236607,0.195079,338172800,-0.037043039089802846,-1
1993-08-13,0.236607,0.247768,0.234375,0.24442,0.201521,138812800,0.03248752010440248,1
1993-08-16,0.245536,0.25,0.243304,0.245536,0.203332,102446400,0.004555518985400172,0
1993-08-17,0.247768,0.254464,0.243304,0.253348,0.209801,108180800,0.03132046167801898,1
1993-08-18,0.258929,0.265625,0.252232,0.254464,0.210725,188720000,0.0043953344807259025,0
1993-08-19,0.256696,0.256696,0.245536,0.245536,0.203332,152129600,-0.03571579615874476,-1
1993-08-20,0.247768,0.25,0.241071,0.25,0.207028,99937600,0.01801734186699175,1
1993-08-23,0.25,0.256696,0.245536,0.253348,0.209801,91179200,0.013303119811027218,1
1993-08-24,0.252232,0.256696,0.247768,0.25,0.207028,101259200,-0.013303119811027221,-1
1993-08-25,0.25,0.252232,0.238839,0.243304,0.201483,145768000,-0.027149227599612347,-1
1993-08-26,0.243304,0.243304,0.236607,0.239955,0.19871,176142400,-0.013860284500965303,-1
1993-08-27,0.241071,0.241071,0.234375,0.236607,0.195937,186569600,-0.014050868856216776,-1
1993-08-30,0.236607,0.236607,0.231027,0.232143,0.192241,273739200,-0.019046975812501327,-1
1993-08-31,0.236607,0.238839,0.232143,0.236607,0.195937,127870400,0.019046975812501258,1
1993-09-01,0.236607,0.238839,0.229911,0.233259,0.193165,225568000,-0.014251112713385538,-1
1993-09-02,0.232143,0.234375,0.225446,0.229911,0.190392,282262400,-0.014457146677604206,-1
1993-09-03,0.232143,0.232143,0.225446,0.229911,0.190392,162937600,0.0,0
1993-09-07,0.232143,0.241071,0.229911,0.234375,0.194089,143539200,0.01923011921021322,1
1993-09-08,0.234375,0.241071,0.232143,0.238839,0.197786,226632000,0.018867288041984946,1
1993-09-09,0.238839,0.241071,0.232143,0.232143,0.192241,149531200,-0.028436123673709766,-1
1993-09-10,0.234375,0.234375,0.226563,0.234375,0.194089,134489600,0.009568835631724667,0
1993-09-13,0.234375,0.236607,0.220982,0.225446,0.186695,255785600,-0.038841734308169826,-1
1993-09-14,0.216518,0.223214,0.214286,0.216518,0.179301,276640000,-0.040406977552374025,-1
1993-09-15,0.21875,0.223214,0.209821,0.21875,0.18115,257723200,0.010255840373592319,1
1993-09-16,0.216518,0.223214,0.216518,0.220982,0.182998,85960000,0.010151724999162543,1
1993-09-17,0.217634,0.227679,0.216518,0.225446,0.186695,172032000,0.01999941217961897,1
1993-09-20,0.225446,0.227679,0.220982,0.222098,0.183922,111036800,-0.014961936509392636,-1
1993-09-21,0.220982,0.225446,0.21317,0.21875,0.18115,146496000,-0.015189200669389112,-1
1993-09-22,0.216518,0.227679,0.216518,0.227679,0.188544,110488000,0.040007216964868586,1
1993-09-23,0.227679,0.227679,0.21875,0.220982,0.182998,130950400,-0.02985549196570605,-1
1993-09-24,0.223214,0.225446,0.21875,0.223214,0.184846,76574400,0.01004970231753751,1
1993-09-27,0.223214,0.225446,0.216518,0.220982,0.182998,113176000,-0.01004970231753764,-1
1993-09-28,0.220982,0.223214,0.216518,0.220982,0.182998,94550400,0.0,0
1993-09-29,0.216518,0.222098,0.212054,0.21317,0.176529,236745600,-0.03599128079178327,-1
1993-09-30,0.214286,0.214286,0.205357,0.208705,0.172831,274904000,-0.021168197814720596,-1
1993-10-01,0.203125,0.205357,0.200893,0.203125,0.16821,335988800,-0.027100218546380648,-1
1993-10-04,0.202009,0.205357,0.196429,0.203125,0.16821,192841600,0.0,0
1993-10-05,0.205357,0.214286,0.205357,0.209821,0.173756,176310400,0.03243323319787639,1
1993-10-06,0.212054,0.214286,0.208705,0.210938,0.174681,175280000,0.005309465152531615,0
1993-10-07,0.209821,0.212054,0.203125,0.205357,0.170059,134904000,-0.026814323470633575,-1
1993-10-08,0.207589,0.207589,0.198661,0.202009,0.167286,139406400,-0.01643767709964633,-1
1993-10-11,0.203125,0.214286,0.203125,0.212054,0.175605,161145600,0.048528708354152045,1
1993-10-12,0.214286,0.223214,0.212054,0.214286,0.177453,306342400,0.010470612149150701,1
1993-10-13,0.216518,0.216518,0.209821,0.214286,0.177453,177004800,0.0,0
1993-10-14,0.214286,0.21875,0.209821,0.212054,0.175605,160686400,-0.010470612149150627,-1
1993-10-15,0.247768,0.254464,0.238839,0.252232,0.208877,955248000,0.17350833968936868,1
1993-10-18,0.25,0.256696,0.247768,0.253348,0.209801,332998400,0.004414738765622926,0
1993-10-19,0.252232,0.254464,0.243304,0.247768,0.20518,213572800,-0.022271213217377323,-1
1993-10-20,0.25,0.252232,0.243304,0.247768,0.20518,138409600,0.0,0
1993-10-21,0.245536,0.279018,0.243304,0.270089,0.223664,627110400,0.08625870985619759,1
1993-10-22,0.272321,0.28125,0.265625,0.270089,0.223664,396076800,0.0,0
1993-10-25,0.270089,0.272321,0.264509,0.267857,0.221816,219128000,-0.008298278296371447,0
1993-10-26,0.265625,0.267857,0.258929,0.265625,0.219968,222476800,-0.008367716337041083,0
1993-10-27,0.267857,0.287946,0.265625,0.283482,0.234755,459065600,0.06506308940992708,1
1993-10-28,0.283482,0.287946,0.276786,0.276786,0.22921,244462400,-0.0239039846588879,-1
1993-10-29,0.276786,0.283482,0.272321,0.274554,0.227362,136864000,-0.008096681515759568,0
1993-11-01,0.274554,0.28125,0.270089,0.28125,0.232907,105974400,0.024095990604668986,1
1993-11-02,0.279018,0.294643,0.276786,0.292411,0.242149,224246400,0.03891639334843275,1
1993-11-03,0.294643,0.294643,0.276786,0.282366,0.233831,176960000,-0.034956245096794694,-1
1993-11-04,0.28125,0.287946,0.274554,0.287946,0.238452,185371200,0.019568860785355385,1
1993-11-05,0.284598,0.287946,0.274554,0.284598,0.235679,378033600,-0.011695304331450461,-1
1993-11-08,0.285714,0.28683,0.272321,0.274554,0.227362,166992000,-0.035929695310211916,-1
1993-11-09,0.276786,0.279018,0.265625,0.268973,0.22274,171248000,-0.02053696009691449,-1
1993-11-10,0.270089,0.274554,0.267857,0.274554,0.227362,76977600,0.02053696009691445,1
1993-11-11,0.274554,0.285714,0.272321,0.280134,0.231983,142430400,0.020120097205076824,1
1993-11-12,0.28125,0.285714,0.272321,0.283482,0.234755,143662400,0.01188056896957083,1
1993-11-15,0.28125,0.292411,0.28125,0.285714,0.236604,157102400,0.007842681397660842,0
1993-11-16,0.285714,0.305804,0.283482,0.303571,0.251391,303083200,0.06062421005123227,1
1993-11-17,0.303571,0.3125,0.292411,0.299107,0.247695,302624000,-0.014814151631492512,-1
1993-11-18,0.299107,0.301339,0.294643,0.299107,0.247695,114408000,0.0,0
1993-11-19,0.294643,0.299107,0.290179,0.294643,0.244875,122964800,-0.015036914904118908,-1
1993-11-22,0.292411,0.294643,0.287946,0.290179,0.241165,150606400,-0.015266480057169398,-1
1993-11-23,0.290179,0.294643,0.279018,0.294643,0.244875,186166400,0.015266480057169428,1
1993-11-24,0.292411,0.299107,0.291295,0.294643,0.244875,90440000,0.0,0
1993-11-26,0.292411,0.294643,0.287946,0.291295,0.242092,43444800,-0.01142795461910171,-1
1993-11-29,0.287946,0.290179,0.28125,0.283482,0.235599,96712000,-0.027187870294179992,-1
1993-11-30,0.283482,0.291295,0.28125,0.28125,0.233744,112660800,-0.007904675569978415,0
1993-12-01,0.285714,0.287946,0.279018,0.28125,0.233744,111216000,0.0,0
1993-12-02,0.283482,0.285714,0.276786,0.283482,0.235599,100654400,0.007904675569978368,0
1993-12-03,0.283482,0.285714,0.276786,0.28125,0.233744,120467200,-0.007904675569978415,0
1993-12-06,0.28125,0.290179,0.279018,0.287946,0.239309,156979200,0.0235290090369933,1
1993-12-07,0.285714,0.287946,0.28125,0.287946,0.239309,63851200,0.0,0
1993-12-08,0.285714,0.287946,0.28125,0.284598,0.236526,39592000,-0.011695304331450461,-1
1993-12-09,0.283482,0.285714,0.265625,0.267857,0.222613,182761600,-0.060624402208450515,-1
